country,geo,continent,year,hiv_prevalence,income,population,cen_Latitude,cen_Longitude,pct_chg_prevalence,cen_longitude
Bahamas,bhs,Americas,1992,3.9,21555,266133,25.04082,-77.37122,2.6315789473684292,NA
Bahamas,bhs,Americas,1993,3.9,21222,271165,25.04082,-77.37122,0,NA
Bahamas,bhs,Americas,1994,3.8,21516,275903,25.04082,-77.37122,-2.564102564102566,NA
Bahamas,bhs,Americas,1995,3.7,22119,280151,25.04082,-77.37122,-2.631578947368407,NA
Bahamas,bhs,Americas,1996,3.6,22758,283792,25.04082,-77.37122,-2.7027027027027084,NA
Bahamas,bhs,Americas,1997,3.5,22971,286968,25.04082,-77.37122,-2.777777777777779,NA
Bahamas,bhs,Americas,1998,3.3,23799,290054,25.04082,-77.37122,-5.714285714285716,NA
Bahamas,bhs,Americas,1999,3.2,25193,293572,25.04082,-77.37122,-3.0303030303030165,NA
Bahamas,bhs,Americas,2000,3.2,25858,297891,25.04082,-77.37122,0,NA
Bahamas,bhs,Americas,2001,3.1,26078,303138,25.04082,-77.37122,-3.125,NA
Bahamas,bhs,Americas,2002,3,26260,309170,25.04082,-77.37122,-3.2258064516129115,NA
Bahamas,bhs,Americas,2003,3,25387,315757,25.04082,-77.37122,0,NA
Bahamas,bhs,Americas,2004,3,25073,322539,25.04082,-77.37122,0,NA
Bahamas,bhs,Americas,2005,3,25397,329243,25.04082,-77.37122,0,NA
Bahamas,bhs,Americas,2006,3,25530,335801,25.04082,-77.37122,0,NA
Bahamas,bhs,Americas,2007,3.1,25412,342259,25.04082,-77.37122,3.3333333333333437,NA
Bahamas,bhs,Americas,2008,3.1,24373,348587,25.04082,-77.37122,0,NA
Bahamas,bhs,Americas,2009,2.9,22950,354780,25.04082,-77.37122,-6.451612903225811,NA
Bahamas,bhs,Americas,2010,2.8,22915,360830,25.04082,-77.37122,-3.4482758620689724,NA
Bahrain,bhr,Asia,1979,NA,40292,342829,26.03333,50.55,NA,NA
Bahrain,bhr,Asia,1980,NA,44996,359902,26.03333,50.55,NA,NA
Bahrain,bhr,Asia,1981,NA,42034,374125,26.03333,50.55,NA,NA
Bahrain,bhr,Asia,1982,NA,38841,385950,26.03333,50.55,NA,NA
Bahrain,bhr,Asia,1983,NA,38395,396447,26.03333,50.55,NA,NA
Bahrain,bhr,Asia,1984,NA,41099,407223,26.03333,50.55,NA,NA
Bahrain,bhr,Asia,1985,NA,32131,419425,26.03333,50.55,NA,NA
Bahrain,bhr,Asia,1986,NA,29586,433487,26.03333,50.55,NA,NA
Bahrain,bhr,Asia,1987,NA,28401,448994,26.03333,50.55,NA,NA
Bahrain,bhr,Asia,1988,NA,31346,465235,26.03333,50.55,NA,NA
Bahrain,bhr,Asia,1989,NA,32515,481126,26.03333,50.55,NA,NA
Bahrain,bhr,Asia,1990,NA,35398,495944,26.03333,50.55,NA,NA
Bahrain,bhr,Asia,1991,NA,38315,509654,26.03333,50.55,NA,NA
Bahrain,bhr,Asia,1992,NA,39854,522748,26.03333,50.55,NA,NA
Bahrain,bhr,Asia,1993,NA,43894,535692,26.03333,50.55,NA,NA
Bahrain,bhr,Asia,1994,NA,42712,549151,26.03333,50.55,NA,NA
Bahrain,bhr,Asia,1995,NA,43244,563730,26.03333,50.55,NA,NA
Bahrain,bhr,Asia,1996,NA,43781,579855,26.03333,50.55,NA,NA
Bahrain,bhr,Asia,1997,NA,43798,597834,26.03333,50.55,NA,NA
Bahrain,bhr,Asia,1998,NA,44399,618054,26.03333,50.55,NA,NA
Bahrain,bhr,Asia,1999,NA,44619,640904,26.03333,50.55,NA,NA
Bahrain,bhr,Asia,2000,NA,45063,666855,26.03333,50.55,NA,NA
Bahrain,bhr,Asia,2001,NA,44169,694893,26.03333,50.55,NA,NA
Bahrain,bhr,Asia,2002,NA,43654,725365,26.03333,50.55,NA,NA
Bahrain,bhr,Asia,2003,NA,43914,761595,26.03333,50.55,NA,NA
Bahrain,bhr,Asia,2004,NA,44206,807989,26.03333,50.55,NA,NA
Bahrain,bhr,Asia,2005,NA,44031,867014,26.03333,50.55,NA,NA
Bahrain,bhr,Asia,2006,NA,43358,940808,26.03333,50.55,NA,NA
Bahrain,bhr,Asia,2007,NA,43251,1026568,26.03333,50.55,NA,NA
Bahrain,bhr,Asia,2008,NA,42507,1115777,26.03333,50.55,NA,NA
Bahrain,bhr,Asia,2009,NA,40825,1196774,26.03333,50.55,NA,NA
Bahrain,bhr,Asia,2010,NA,40553,1261319,26.03333,50.55,NA,NA
Bangladesh,bgd,Asia,1979,NA,1101,79141947,24,90,NA,NA
Bangladesh,bgd,Asia,1980,NA,1079,81364176,24,90,NA,NA
Bangladesh,bgd,Asia,1981,NA,1085,83599582,24,90,NA,NA
Bangladesh,bgd,Asia,1982,NA,1071,85868228,24,90,NA,NA
Bangladesh,bgd,Asia,1983,NA,1097,88181211,24,90,NA,NA
Bangladesh,bgd,Asia,1984,NA,1131,90559540,24,90,NA,NA
Bangladesh,bgd,Asia,1985,NA,1142,93015182,24,90,NA,NA
Bangladesh,bgd,Asia,1986,NA,1169,95550798,24,90,NA,NA
Bangladesh,bgd,Asia,1987,NA,1196,98149262,24,90,NA,NA
Bangladesh,bgd,Asia,1988,NA,1208,100779551,24,90,NA,NA
Bangladesh,bgd,Asia,1989,NA,1216,103400571,24,90,NA,NA
Bangladesh,bgd,Asia,1990,0.06,1274,105983136,24,90,NA,NA
Bangladesh,bgd,Asia,1991,0.06,1287,108509679,24,90,0,NA
Bangladesh,bgd,Asia,1992,0.06,1327,110987459,24,90,0,NA
Bangladesh,bgd,Asia,1993,0.06,1360,113442354,24,90,0,NA
Bangladesh,bgd,Asia,1994,0.06,1383,115913710,24,90,0,NA
Bangladesh,bgd,Asia,1995,0.06,1424,118427768,24,90,0,NA
Bangladesh,bgd,Asia,1996,0.06,1457,120987124,24,90,0,NA
Bangladesh,bgd,Asia,1997,0.06,1492,123574107,24,90,0,NA
Bangladesh,bgd,Asia,1998,0.06,1538,126169583,24,90,0,NA
Bangladesh,bgd,Asia,1999,0.06,1579,128746273,24,90,0,NA
Bangladesh,bgd,Asia,2000,0.06,1632,131280739,24,90,0,NA
Bangladesh,bgd,Asia,2001,0.06,1685,133776064,24,90,0,NA
Bangladesh,bgd,Asia,2002,0.06,1721,136228456,24,90,0,NA
Bangladesh,bgd,Asia,2003,0.06,1774,138600174,24,90,0,NA
Bangladesh,bgd,Asia,2004,0.06,1840,140843786,24,90,0,NA
Bangladesh,bgd,Asia,2005,0.06,1934,142929979,24,90,0,NA
Bangladesh,bgd,Asia,2006,0.06,2038,144839238,24,90,0,NA
Bangladesh,bgd,Asia,2007,0.06,2158,146592687,24,90,0,NA
Bangladesh,bgd,Asia,2008,0.06,2265,148252473,24,90,0,NA
Bangladesh,bgd,Asia,2009,0.06,2355,149905836,24,90,0,NA
Bangladesh,bgd,Asia,2010,0.06,2459,151616777,24,90,0,NA
Barbados,brb,Americas,1979,0.02767648,12364,251176,13.16667,-59.53333,NA,NA
Barbados,brb,Americas,1980,NA,12885,252197,13.16667,-59.53333,NA,NA
Barbados,brb,Americas,1981,NA,12557,253080,13.16667,-59.53333,NA,NA
Barbados,brb,Americas,1982,NA,11845,253836,13.16667,-59.53333,NA,NA
Barbados,brb,Americas,1983,NA,11793,254515,13.16667,-59.53333,NA,NA
Barbados,brb,Americas,1984,NA,12097,255195,13.16667,-59.53333,NA,NA
Barbados,brb,Americas,1985,NA,12115,255929,13.16667,-59.53333,NA,NA
Barbados,brb,Americas,1986,NA,12619,256738,13.16667,-59.53333,NA,NA
Barbados,brb,Americas,1987,NA,12828,257609,13.16667,-59.53333,NA,NA
Barbados,brb,Americas,1988,NA,13162,258524,13.16667,-59.53333,NA,NA
Barbados,brb,Americas,1989,NA,13524,259454,13.16667,-59.53333,NA,NA
Barbados,brb,Americas,1990,0.06,12992,260374,13.16667,-59.53333,NA,NA
Barbados,brb,Americas,1991,0.06,12573,261281,13.16667,-59.53333,0,NA
Barbados,brb,Americas,1992,0.1,11911,262184,13.16667,-59.53333,66.66666666666667,NA
Barbados,brb,Americas,1993,0.1,11995,263091,13.16667,-59.53333,0,NA
Barbados,brb,Americas,1994,0.1,12437,264015,13.16667,-59.53333,0,NA
Barbados,brb,Americas,1995,0.1,12587,264962,13.16667,-59.53333,0,NA
Barbados,brb,Americas,1996,0.2,12783,265940,13.16667,-59.53333,100,NA
Barbados,brb,Americas,1997,0.2,13564,266944,13.16667,-59.53333,0,NA
Barbados,brb,Americas,1998,0.3,14081,267949,13.16667,-59.53333,49.99999999999998,NA
Barbados,brb,Americas,1999,0.4,14400,268920,13.16667,-59.53333,33.33333333333335,NA
Barbados,brb,Americas,2000,0.4,14677,269838,13.16667,-59.53333,0,NA
Barbados,brb,Americas,2001,0.5,14244,270686,13.16667,-59.53333,25,NA
Barbados,brb,Americas,2002,0.6,14275,271479,13.16667,-59.53333,19.999999999999996,NA
Barbados,brb,Americas,2003,0.7,14485,272261,13.16667,-59.53333,16.666666666666675,NA
Barbados,brb,Americas,2004,0.8,14620,273091,13.16667,-59.53333,14.285714285714302,NA
Barbados,brb,Americas,2005,0.9,15128,274013,13.16667,-59.53333,12.5,NA
Barbados,brb,Americas,2006,1.1,15913,275040,13.16667,-59.53333,22.222222222222232,NA
Barbados,brb,Americas,2007,1.2,16099,276154,13.16667,-59.53333,9.090909090909083,NA
Barbados,brb,Americas,2008,1.3,16075,277315,13.16667,-59.53333,8.333333333333348,NA
Barbados,brb,Americas,2009,0.9,15334,278466,13.16667,-59.53333,-30.76923076923077,NA
Barbados,brb,Americas,2010,0.9,15297,279566,13.16667,-59.53333,0,NA
Belarus,blr,Europe,1979,NA,6752,9593007,53,28,NA,NA
Belarus,blr,Europe,1980,NA,6776,9654455,53,28,NA,NA
Belarus,blr,Europe,1981,NA,6855,9719634,53,28,NA,NA
Belarus,blr,Europe,1982,NA,7039,9787558,53,28,NA,NA
Belarus,blr,Europe,1983,NA,7279,9856780,53,28,NA,NA
Belarus,blr,Europe,1984,NA,7381,9925227,53,28,NA,NA
Belarus,blr,Europe,1985,NA,7459,9990966,53,28,NA,NA
Belarus,blr,Europe,1986,NA,7780,10053975,53,28,NA,NA
Belarus,blr,Europe,1987,NA,7896,10113451,53,28,NA,NA
Belarus,blr,Europe,1988,NA,8084,10165746,53,28,NA,NA
Belarus,blr,Europe,1989,NA,8251,10206300,53,28,NA,NA
Belarus,blr,Europe,1990,0.06,8084,10231983,53,28,NA,NA
Belarus,blr,Europe,1991,0.06,7983,10241137,53,28,0,NA
Belarus,blr,Europe,1992,0.06,7201,10234863,53,28,0,NA
Belarus,blr,Europe,1993,0.06,6639,10216281,53,28,0,NA
Belarus,blr,Europe,1994,0.06,5869,10190064,53,28,0,NA
Belarus,blr,Europe,1995,0.06,5275,10159731,53,28,0,NA
Belarus,blr,Europe,1996,0.06,5441,10126941,53,28,0,NA
Belarus,blr,Europe,1997,0.06,6087,10091181,53,28,0,NA
Belarus,blr,Europe,1998,0.06,6630,10051298,53,28,0,NA
Belarus,blr,Europe,1999,0.1,6879,10005259,53,28,66.66666666666667,NA
Belarus,blr,Europe,2000,0.1,7300,9952055,53,28,0,NA
Belarus,blr,Europe,2001,0.1,7704,9891535,53,28,0,NA
Belarus,blr,Europe,2002,0.1,8144,9825802,53,28,0,NA
Belarus,blr,Europe,2003,0.1,8778,9758817,53,28,0,NA
Belarus,blr,Europe,2004,0.2,9851,9695791,53,28,100,NA
Belarus,blr,Europe,2005,0.2,10851,9640616,53,28,0,NA
Belarus,blr,Europe,2006,0.2,12010,9594233,53,28,0,NA
Belarus,blr,Europe,2007,0.2,13103,9556061,53,28,0,NA
Belarus,blr,Europe,2008,0.2,14488,9526453,53,28,0,NA
Belarus,blr,Europe,2009,0.3,14549,9505319,53,28,49.99999999999998,NA
Belarus,blr,Europe,2010,0.4,15703,9492122,53,28,33.33333333333335,NA
Belgium,bel,Europe,1979,NA,24756,9842453,50.75,4.5,NA,NA
Belgium,bel,Europe,1980,NA,25847,9855747,50.75,4.5,NA,NA
Belgium,bel,Europe,1981,NA,25517,9865512,50.75,4.5,NA,NA
Belgium,bel,Europe,1982,0.014146531,25873,9872709,50.75,4.5,NA,NA
Belgium,bel,Europe,1983,NA,25879,9878636,50.75,4.5,NA,NA
Belgium,bel,Europe,1984,NA,26527,9885088,50.75,4.5,NA,NA
Belgium,bel,Europe,1985,NA,26792,9893499,50.75,4.5,NA,NA
Belgium,bel,Europe,1986,NA,27189,9903895,50.75,4.5,NA,NA
Belgium,bel,Europe,1987,NA,27813,9916261,50.75,4.5,NA,NA
Belgium,bel,Europe,1988,NA,29092,9931873,50.75,4.5,NA,NA
Belgium,bel,Europe,1989,NA,29980,9952253,50.75,4.5,NA,NA
Belgium,bel,Europe,1990,0.06,30798,9978241,50.75,4.5,NA,NA
Belgium,bel,Europe,1991,0.1,31247,10011217,50.75,4.5,66.66666666666667,NA
Belgium,bel,Europe,1992,0.1,31596,10050405,50.75,4.5,0,NA
Belgium,bel,Europe,1993,0.1,31170,10091889,50.75,4.5,0,NA
Belgium,bel,Europe,1994,0.1,32077,10130251,50.75,4.5,0,NA
Belgium,bel,Europe,1995,0.1,32774,10161914,50.75,4.5,0,NA
Belgium,bel,Europe,1996,0.2,33217,10185077,50.75,4.5,100,NA
Belgium,bel,Europe,1997,0.2,34377,10201758,50.75,4.5,0,NA
Belgium,bel,Europe,1998,0.2,34992,10216867,50.75,4.5,0,NA
Belgium,bel,Europe,1999,0.2,36209,10237402,50.75,4.5,0,NA
Belgium,bel,Europe,2000,0.2,37404,10268380,50.75,4.5,0,NA
Belgium,bel,Europe,2001,0.2,37620,10311331,50.75,4.5,0,NA
Belgium,bel,Europe,2002,0.2,38036,10364613,50.75,4.5,0,NA
Belgium,bel,Europe,2003,0.2,38214,10426169,50.75,4.5,0,NA
Belgium,bel,Europe,2004,0.2,39356,10492643,50.75,4.5,0,NA
Belgium,bel,Europe,2005,0.2,39881,10561436,50.75,4.5,0,NA
Belgium,bel,Europe,2006,0.2,40661,10632032,50.75,4.5,0,NA
Belgium,bel,Europe,2007,0.2,41575,10704830,50.75,4.5,0,NA
Belgium,bel,Europe,2008,0.2,41641,10779155,50.75,4.5,0,NA
Belgium,bel,Europe,2009,0.3,40225,10854388,50.75,4.5,49.99999999999998,NA
Belgium,bel,Europe,2010,0.3,40764,10929978,50.75,4.5,0,NA
Belize,blz,Americas,1979,NA,3701,141308,17.49952,-88.19756,NA,NA
Belize,blz,Americas,1980,NA,4148,144151,17.49952,-88.19756,NA,NA
Belize,blz,Americas,1981,NA,4091,147566,17.49952,-88.19756,NA,NA
Belize,blz,Americas,1982,NA,3973,151498,17.49952,-88.19756,NA,NA
Belize,blz,Americas,1983,NA,3809,155820,17.49952,-88.19756,NA,NA
Belize,blz,Americas,1984,NA,3763,160342,17.49952,-88.19756,NA,NA
Belize,blz,Americas,1985,NA,3705,164916,17.49952,-88.19756,NA,NA
Belize,blz,Americas,1986,NA,3777,169570,17.49952,-88.19756,NA,NA
Belize,blz,Americas,1987,NA,4083,174326,17.49952,-88.19756,NA,NA
Belize,blz,Americas,1988,NA,4344,179025,17.49952,-88.19756,NA,NA
Belize,blz,Americas,1989,NA,4820,183470,17.49952,-88.19756,NA,NA
Belize,blz,Americas,1990,0.5,5166,187552,17.49952,-88.19756,NA,NA
Belize,blz,Americas,1991,0.7,5594,191127,17.49952,-88.19756,39.99999999999999,NA
Belize,blz,Americas,1992,1,6154,194321,17.49952,-88.19756,42.85714285714286,NA
Belize,blz,Americas,1993,1.2,6424,197615,17.49952,-88.19756,19.999999999999996,NA
Belize,blz,Americas,1994,1.4,6310,201678,17.49952,-88.19756,16.666666666666675,NA
Belize,blz,Americas,1995,1.5,6209,206962,17.49952,-88.19756,7.14285714285714,NA
Belize,blz,Americas,1996,1.6,6137,213674,17.49952,-88.19756,6.666666666666665,NA
Belize,blz,Americas,1997,1.8,6177,221608,17.49952,-88.19756,12.5,NA
Belize,blz,Americas,1998,1.9,6220,230289,17.49952,-88.19756,5.555555555555558,NA
Belize,blz,Americas,1999,2,6568,239024,17.49952,-88.19756,5.263157894736836,NA
Belize,blz,Americas,2000,2.2,7215,247312,17.49952,-88.19756,10.000000000000009,NA
Belize,blz,Americas,2001,2.2,7373,254989,17.49952,-88.19756,0,NA
Belize,blz,Americas,2002,2.3,7548,262202,17.49952,-88.19756,4.545454545454519,NA
Belize,blz,Americas,2003,2.4,8042,269132,17.49952,-88.19756,4.347826086956519,NA
Belize,blz,Americas,2004,2.4,8203,276085,17.49952,-88.19756,0,NA
Belize,blz,Americas,2005,2.4,8202,283279,17.49952,-88.19756,0,NA
Belize,blz,Americas,2006,2.4,8360,290751,17.49952,-88.19756,0,NA
Belize,blz,Americas,2007,2.4,8240,298403,17.49952,-88.19756,0,NA
Belize,blz,Americas,2008,2.4,8293,306165,17.49952,-88.19756,0,NA
Belize,blz,Americas,2009,2.4,8145,313925,17.49952,-88.19756,0,NA
Belize,blz,Americas,2010,2.4,8209,321609,17.49952,-88.19756,0,NA
Benin,ben,Africa,1979,NA,1255,3618509,9.5,2.25,NA,NA
Benin,ben,Africa,1980,NA,1338,3718024,9.5,2.25,NA,NA
Benin,ben,Africa,1981,NA,1377,3822206,9.5,2.25,NA,NA
Benin,ben,Africa,1982,NA,1484,3931355,9.5,2.25,NA,NA
Benin,ben,Africa,1983,NA,1380,4045352,9.5,2.25,NA,NA
Benin,ben,Africa,1984,0.011875633,1447,4163968,9.5,2.25,NA,NA
Benin,ben,Africa,1985,NA,1510,4287263,9.5,2.25,NA,NA
Benin,ben,Africa,1986,NA,1497,4414450,9.5,2.25,NA,NA
Benin,ben,Africa,1987,NA,1429,4546136,9.5,2.25,NA,NA
Benin,ben,Africa,1988,NA,1427,4685375,9.5,2.25,NA,NA
Benin,ben,Africa,1989,NA,1352,4836240,9.5,2.25,NA,NA
Benin,ben,Africa,1990,0.2,1362,5001271,9.5,2.25,NA,NA
Benin,ben,Africa,1991,0.4,1370,5182525,9.5,2.25,100,NA
Benin,ben,Africa,1992,0.5,1359,5378226,9.5,2.25,25,NA
Benin,ben,Africa,1993,0.7,1386,5582420,9.5,2.25,39.99999999999999,NA
Benin,ben,Africa,1994,0.9,1364,5786794,9.5,2.25,28.57142857142858,NA
Benin,ben,Africa,1995,1.1,1398,5985658,9.5,2.25,22.222222222222232,NA
Benin,ben,Africa,1996,1.3,1414,6176318,9.5,2.25,18.181818181818166,NA
Benin,ben,Africa,1997,1.4,1451,6361301,9.5,2.25,7.692307692307687,NA
Benin,ben,Africa,1998,1.4,1466,6546493,9.5,2.25,0,NA
Benin,ben,Africa,1999,1.4,1500,6740491,9.5,2.25,0,NA
Benin,ben,Africa,2000,1.4,1525,6949366,9.5,2.25,0,NA
Benin,ben,Africa,2001,1.4,1570,7174911,9.5,2.25,0,NA
Benin,ben,Africa,2002,1.4,1586,7414744,9.5,2.25,0,NA
Benin,ben,Africa,2003,1.3,1594,7665681,9.5,2.25,-7.142857142857128,NA
Benin,ben,Africa,2004,1.3,1590,7922796,9.5,2.25,0,NA
Benin,ben,Africa,2005,1.3,1584,8182362,9.5,2.25,0,NA
Benin,ben,Africa,2006,1.2,1592,8443717,9.5,2.25,-7.692307692307699,NA
Benin,ben,Africa,2007,1.2,1616,8707637,9.5,2.25,0,NA
Benin,ben,Africa,2008,1.2,1646,8973525,9.5,2.25,0,NA
Benin,ben,Africa,2009,1.2,1641,9240982,9.5,2.25,0,NA
Benin,ben,Africa,2010,1.2,1637,9509798,9.5,2.25,0,NA
Bhutan,btn,Asia,1979,NA,1108,400378,27.5,90.5,NA,NA
Bhutan,btn,Asia,1980,NA,1131,412561,27.5,90.5,NA,NA
Bhutan,btn,Asia,1981,NA,1228,423887,27.5,90.5,NA,NA
Bhutan,btn,Asia,1982,NA,1227,434385,27.5,90.5,NA,NA
Bhutan,btn,Asia,1983,NA,1297,444789,27.5,90.5,NA,NA
Bhutan,btn,Asia,1984,NA,1345,456135,27.5,90.5,NA,NA
Bhutan,btn,Asia,1985,NA,1385,469010,27.5,90.5,NA,NA
Bhutan,btn,Asia,1986,NA,1534,484151,27.5,90.5,NA,NA
Bhutan,btn,Asia,1987,NA,1948,500952,27.5,90.5,NA,NA
Bhutan,btn,Asia,1988,NA,2004,517068,27.5,90.5,NA,NA
Bhutan,btn,Asia,1989,NA,2111,529284,27.5,90.5,NA,NA
Bhutan,btn,Asia,1990,0.06,2332,535505,27.5,90.5,NA,NA
Bhutan,btn,Asia,1991,0.06,2326,534678,27.5,90.5,0,NA
Bhutan,btn,Asia,1992,0.06,2463,528085,27.5,90.5,0,NA
Bhutan,btn,Asia,1993,0.06,2557,518847,27.5,90.5,0,NA
Bhutan,btn,Asia,1994,0.06,2723,511382,27.5,90.5,0,NA
Bhutan,btn,Asia,1995,0.06,2930,508897,27.5,90.5,0,NA
Bhutan,btn,Asia,1996,0.06,3072,512377,27.5,90.5,0,NA
Bhutan,btn,Asia,1997,0.06,3184,520917,27.5,90.5,0,NA
Bhutan,btn,Asia,1998,0.06,3292,533506,27.5,90.5,0,NA
Bhutan,btn,Asia,1999,0.06,3459,548387,27.5,90.5,0,NA
Bhutan,btn,Asia,2000,0.06,3596,564187,27.5,90.5,0,NA
Bhutan,btn,Asia,2001,0.06,3780,580784,27.5,90.5,0,NA
Bhutan,btn,Asia,2002,0.06,4062,598421,27.5,90.5,0,NA
Bhutan,btn,Asia,2003,0.1,4247,616474,27.5,90.5,66.66666666666667,NA
Bhutan,btn,Asia,2004,0.1,4373,634235,27.5,90.5,0,NA
Bhutan,btn,Asia,2005,0.1,4565,651163,27.5,90.5,0,NA
Bhutan,btn,Asia,2006,0.1,4767,666920,27.5,90.5,0,NA
Bhutan,btn,Asia,2007,0.1,5507,681471,27.5,90.5,0,NA
Bhutan,btn,Asia,2008,0.2,5663,694990,27.5,90.5,100,NA
Bhutan,btn,Asia,2009,0.2,5934,707830,27.5,90.5,0,NA
Bhutan,btn,Asia,2010,0.3,6516,720246,27.5,90.5,49.99999999999998,NA
Bolivia,bol,Americas,1979,NA,4496,5469123,-17,-65,NA,NA
Bolivia,bol,Americas,1980,NA,4363,5589572,-17,-65,NA,NA
Bolivia,bol,Americas,1981,NA,4322,5711598,-17,-65,NA,NA
Bolivia,bol,Americas,1982,NA,4064,5835186,-17,-65,NA,NA
Bolivia,bol,Americas,1983,NA,3819,5959962,-17,-65,NA,NA
Bolivia,bol,Americas,1984,NA,3795,6085499,-17,-65,NA,NA
Bolivia,bol,Americas,1985,NA,3706,6211549,-17,-65,NA,NA
Bolivia,bol,Americas,1986,NA,3525,6337893,-17,-65,NA,NA
Bolivia,bol,Americas,1987,NA,3551,6464736,-17,-65,NA,NA
Bolivia,bol,Americas,1988,NA,3613,6592787,-17,-65,NA,NA
Bolivia,bol,Americas,1989,NA,3638,6723046,-17,-65,NA,NA
Bolivia,bol,Americas,1990,0.1,3740,6856246,-17,-65,NA,NA
Bolivia,bol,Americas,1991,0.1,3845,6992521,-17,-65,0,NA
Bolivia,bol,Americas,1992,0.2,3817,7131699,-17,-65,100,NA
Bolivia,bol,Americas,1993,0.2,3887,7273824,-17,-65,0,NA
Bolivia,bol,Americas,1994,0.2,3975,7418864,-17,-65,0,NA
Bolivia,bol,Americas,1995,0.2,4068,7566716,-17,-65,0,NA
Bolivia,bol,Americas,1996,0.2,4152,7717445,-17,-65,0,NA
Bolivia,bol,Americas,1997,0.2,4264,7870860,-17,-65,0,NA
Bolivia,bol,Americas,1998,0.2,4384,8026257,-17,-65,0,NA
Bolivia,bol,Americas,1999,0.2,4312,8182710,-17,-65,0,NA
Bolivia,bol,Americas,2000,0.2,4330,8339512,-17,-65,0,NA
Bolivia,bol,Americas,2001,0.2,4315,8496378,-17,-65,0,NA
Bolivia,bol,Americas,2002,0.2,4335,8653343,-17,-65,0,NA
Bolivia,bol,Americas,2003,0.2,4367,8810420,-17,-65,0,NA
Bolivia,bol,Americas,2004,0.2,4464,8967740,-17,-65,0,NA
Bolivia,bol,Americas,2005,0.2,4578,9125405,-17,-65,0,NA
Bolivia,bol,Americas,2006,0.2,4716,9283345,-17,-65,0,NA
Bolivia,bol,Americas,2007,0.2,4850,9441482,-17,-65,0,NA
Bolivia,bol,Americas,2008,0.2,5066,9599916,-17,-65,0,NA
Bolivia,bol,Americas,2009,0.3,5152,9758799,-17,-65,49.99999999999998,NA
Bolivia,bol,Americas,2010,0.3,5279,9918245,-17,-65,0,NA
Bosnia and Herzegovina,bih,Europe,1979,NA,3480,4107135,44.25,17.83333,NA,NA
Bosnia and Herzegovina,bih,Europe,1980,NA,3582,4144726,44.25,17.83333,NA,NA
Bosnia and Herzegovina,bih,Europe,1981,NA,3579,4185074,44.25,17.83333,NA,NA
Bosnia and Herzegovina,bih,Europe,1982,NA,3538,4226663,44.25,17.83333,NA,NA
Bosnia and Herzegovina,bih,Europe,1983,NA,3504,4270598,44.25,17.83333,NA,NA
Bosnia and Herzegovina,bih,Europe,1984,NA,3528,4318301,44.25,17.83333,NA,NA
Bosnia and Herzegovina,bih,Europe,1985,NA,3494,4369527,44.25,17.83333,NA,NA
Bosnia and Herzegovina,bih,Europe,1986,NA,3572,4428460,44.25,17.83333,NA,NA
Bosnia and Herzegovina,bih,Europe,1987,NA,3471,4491745,44.25,17.83333,NA,NA
Bosnia and Herzegovina,bih,Europe,1988,NA,3363,4542757,44.25,17.83333,NA,NA
Bosnia and Herzegovina,bih,Europe,1989,NA,3263,4559256,44.25,17.83333,NA,NA
Bosnia and Herzegovina,bih,Europe,1990,NA,2974,4526996,44.25,17.83333,NA,NA
Bosnia and Herzegovina,bih,Europe,1991,NA,2613,4437898,44.25,17.83333,NA,NA
Bosnia and Herzegovina,bih,Europe,1992,NA,1970,4301169,44.25,17.83333,NA,NA
Bosnia and Herzegovina,bih,Europe,1993,NA,1466,4141167,44.25,17.83333,NA,NA
Bosnia and Herzegovina,bih,Europe,1994,NA,1574,3992256,44.25,17.83333,NA,NA
Bosnia and Herzegovina,bih,Europe,1995,NA,1976,3879278,44.25,17.83333,NA,NA
Bosnia and Herzegovina,bih,Europe,1996,NA,3771,3810649,44.25,17.83333,NA,NA
Bosnia and Herzegovina,bih,Europe,1997,NA,4996,3779354,44.25,17.83333,NA,NA
Bosnia and Herzegovina,bih,Europe,1998,NA,5609,3775898,44.25,17.83333,NA,NA
Bosnia and Herzegovina,bih,Europe,1999,NA,5965,3784389,44.25,17.83333,NA,NA
Bosnia and Herzegovina,bih,Europe,2000,NA,6158,3792878,44.25,17.83333,NA,NA
Bosnia and Herzegovina,bih,Europe,2001,NA,6354,3799747,44.25,17.83333,NA,NA
Bosnia and Herzegovina,bih,Europe,2002,NA,6660,3808347,44.25,17.83333,NA,NA
Bosnia and Herzegovina,bih,Europe,2003,NA,6929,3817313,44.25,17.83333,NA,NA
Bosnia and Herzegovina,bih,Europe,2004,NA,7369,3825872,44.25,17.83333,NA,NA
Bosnia and Herzegovina,bih,Europe,2005,NA,7751,3833377,44.25,17.83333,NA,NA
Bosnia and Herzegovina,bih,Europe,2006,NA,8242,3838504,44.25,17.83333,NA,NA
Bosnia and Herzegovina,bih,Europe,2007,NA,8820,3840418,44.25,17.83333,NA,NA
Bosnia and Herzegovina,bih,Europe,2008,NA,9316,3839749,44.25,17.83333,NA,NA
Bosnia and Herzegovina,bih,Europe,2009,NA,9063,3837732,44.25,17.83333,NA,NA
Bosnia and Herzegovina,bih,Europe,2010,NA,9145,3835258,44.25,17.83333,NA,NA
Botswana,bwa,Africa,1979,0.105976053,3920,959666,-22,24,NA,NA
Botswana,bwa,Africa,1980,NA,4292,996331,-22,24,NA,NA
